token,symbol,tier,band,fired_band,event_seq,event_kind,prior_event_seq,alert_ts,entry_price,entry_mcap,entry_liq,entry_score,gates_mask,plan_name,sources_dark,deployer,price_1h,mcap_1h,ret_1h,price_6h,mcap_6h,ret_6h,price_24h,mcap_24h,ret_24h,price_7d,mcap_7d,ret_7d,max_ret_seen,min_ret_seen,rugged_after,status,tp_alerted,stop_alerted,trail_alerted,time_exited,suspect_ticks,absent_ticks,promoted_ts,last_snapshot_ts,lag_1h,lag_6h,lag_24h,lag_7d
0xcc3cc9ce3a657472f3c10749ab8ebd3885b4b19e,Startup,B,band_volume_early,,334,first_sighting,,1789290017.669089,6.199e-05,59727.0,23023.42,26.6,11111111111111111,cfg_ladder_stop,,0x6b333067be99c6123c999f371fd1f5d0bf3f70c7,0.0001089,104916.0,0.7567349572511697,0.0004605,442663.0,6.428617518954671,0.0002909,279595.0,3.6926923697370553,9.363e-05,89815.0,0.5104049040167771,13.250685594450719,0.0,False,resolved,0.0,False,False,False,0,0,,1789895016.5287147,,,,198.85962557792664
0x0e4faaf07c5378a08d032c62037d7d90cd0d97eb,BCAT,A,band_volume_early,,335,first_sighting,,1789290017.669089,0.0001864,186405.0,111416.75,20.8,11111111111111111,cfg_ladder_stop,,,0.0001156,115644.0,-0.3798283261802575,0.0001156,115644.0,-0.3798283261802575,0.0,0.0,-1.0,0.0,0.0,-1.0,0.9163090128755365,-1.0,False,resolved,0.0,True,False,False,0,2,,1789895016.5287147,,,,198.85962557792664
0x1cd23eb3171f3fd08cac431e61f70db852303cd7,中国奥兹,B,band_volume_early,,336,first_sighting,,1789290401.2154307,0.005751,5738483.0,261747.59,65.8,11111111111111111,cfg_ladder_stop,,0x5d60954118e4b4d70fe2bcdc8541644cb9c53d2b,5.626e-09,6.0,-0.9999990217353504,6.952e-09,7.0,-0.9999987911667536,6.952e-09,7.0,-0.9999987911667536,0.0,0.0,-1.0,0.0,-1.0,True,resolved,0.0,False,False,False,0,2,,1789895256.6842175,,,,55.46878671646118
0xc7db9a7034d061feca50f0a25636bcc83ca717d9,FAB,B,band_volume_early,,337,first_sighting,,1789290401.2154307,0.0006417,627854.0,74096.68,40.5,11111111111111111,cfg_ladder_stop,,0x7a5997486160765c32d350b6d79b31f75be401ec,0.0007178,702267.0,0.11859124201340188,0.00157,1536213.0,1.4466261492909456,0.00134,1311513.0,1.0882032102228454,0.0004545,444269.0,-0.2917251051893409,1.4762350007791802,-0.32819074333800846,False,resolved,0.0,False,False,False,0,0,,1789895256.6842175,,,,55.46878671646118
0x5e8907a3f45d7b30be6addbab0312e46e5061614,BANKLESS,B,band_volume_early,,338,first_sighting,,1789290401.2154307,0.0001313,131368.0,33512.07,34.8,11111111111111101,cfg_ladder_stop,blockscout,,0.0001435,143553.0,0.09291698400609283,9.764e-05,97650.0,-0.2563594821020564,0.0001182,118250.0,-0.09977151561309971,9.014e-05,90147.0,-0.31348057882711344,0.17974105102817983,-0.6843869002284844,False,resolved,0.0,False,False,False,0,0,,1789895256.6842175,,,,55.46878671646118
0x379ba25b42e4943c1c4df82890439c5858ff1e18,LOONG,B,band_volume_early,,339,first_sighting,,1789290401.2154307,0.001566,50869.0,42123.07,30.8,11111111111111101,cfg_ladder_stop,blockscout,,0.001712,55605.0,0.09323116219667948,0.001712,55605.0,0.09323116219667948,0.0,0.0,-1.0,0.0,0.0,-1.0,0.09323116219667948,-1.0,True,resolved,0.0,False,False,False,0,2,,1789895256.6842175,,,,55.46878671646118
0x61752da5a4c354ec73646fa2135930a2e59ef94c,STREAM,B,band_volume_early,,340,first_sighting,,1789290779.4331746,0.0001329,131669.0,33722.68,33.1,11111111111111111,cfg_ladder_stop,,0x8828940057602b5b98f6fb63a39c806bf0588013,0.0001327,131530.0,-0.0015048908954101714,0.0001425,141231.0,0.07223476297968379,0.0001281,126667.0,-0.036117381489842004,4.166e-05,41171.0,-0.6865312264860798,0.3875094055680963,-0.6930022573363431,False,resolved,0.0,False,False,False,0,0,,1789895737.018373,,,,157.58519840240479
0x3fa5f4efc8e6bec5318dd208fb796a3722fe4432,UNLISTED,B,band_volume_early,,341,first_sighting,,1789291022.2951276,4.084e-05,40839.0,18683.06,18.1,11111111111111101,cfg_ladder_stop,blockscout,0x749b18956f7c420fb0ae277bcb254bac058276f5,2.745e-06,2743.0,-0.9327864838393731,2.668e-06,2665.0,-0.9346718903036239,2.637e-06,2634.0,-0.9354309500489716,2.739e-06,2737.0,-0.9329333986287953,0.0,-1.0,False,resolved,0.0,False,False,False,0,0,,1789895976.776801,,,,154.4816734790802
0x7cd3c3c6e7a509421cd956d4bed11acfb935f75d,FOMO,B,band_volume_early,,342,first_sighting,,1789291384.6647506,0.000279,279088.0,42931.61,41.8,11111111111111111,cfg_ladder_stop,,0x8421a82d84d70f2982e6ad4f9c41a9fbab2edd83,0.000292,292081.0,0.04659498207885293,0.0003059,305963.0,0.09641577060931894,0.0003154,315428.0,0.13046594982078852,5.654e-06,5655.0,-0.9797347670250895,0.4315412186379928,-0.9797347670250895,False,resolved,0.0,False,False,False,0,0,,1789896216.709838,,,,32.0450873374939
0x6da16c9e23d245b9d5122f6012efbdd25bce1e18,BOEINU,B,band_volume_early,,343,first_sighting,,1789291507.873942,2.064e-05,20645.0,20695.78,47.7,11111111111111111,cfg_ladder_stop,,0x0708e8aeb70b52938308fb855528fb820c455a33,2.064e-05,20642.0,0.0,2.016e-05,20170.0,-0.023255813953488302,2.014e-05,20144.0,-0.02422480620155032,0.0,0.0,-1.0,0.0,-1.0,False,resolved,0.0,False,False,False,0,2,,1789896456.9676962,,,,149.09375429153442
0xabda1e79f2187112daeb33bde17c33a9539c7901,BIAO,B,band_volume_early,,344,first_sighting,,1789291507.873942,2.59e-05,25901.0,16159.25,47.6,11111111111111111,cfg_ladder_stop,,0x91d49a19b7fc8cf1a120f489ebda72ca6a14fd69,2.466e-05,24664.0,-0.04787644787644785,1.475e-05,14759.0,-0.43050193050193053,8.813e-06,8813.0,-0.6597297297297298,6.959e-06,6960.0,-0.7313127413127414,0.2416988416988417,-0.7324710424710424,False,resolved,0.0,False,False,False,0,0,,1789896456.9676962,,,,149.09375429153442
0xc0ff000bf30638704aad98a1b4b83e09db5aa70f,Rootato,B,band_volume_early,,345,first_sighting,,1789291786.378382,1.822e-05,18221.0,11130.21,27.2,11111111111111111,cfg_ladder_stop,,0xe37e554b0b07a04f8aaf12a48bc1dd48c68787b2,1.053e-05,10532.0,-0.4220636663007683,3.956e-06,3957.0,-0.7828759604829857,3.01e-06,3010.0,-0.8347969264544457,0.0,0.0,-1.0,0.07958287596048308,-1.0,False,resolved,0.0,False,False,False,0,2,,1789896696.941924,,,,110.56354212760925
0x4b18faa864b33c705cd7ab1e97eda684c6825037,天意,B,band_volume_early,,346,first_sighting,,1789292240.2840314,4.222e-05,42227.0,39907.06,24.7,11111111111111111,cfg_ladder_stop,,0x83f48ae68310b648895c12a11f757865c42e7d3d,4.297e-05,42976.0,0.017764092846991986,4.297e-05,42976.0,0.017764092846991986,0.0,0.0,-1.0,0.0,0.0,-1.0,0.03315963998105165,-1.0,False,resolved,0.0,False,False,False,0,2,,1789897176.8830903,,,,136.59905886650085
0xc963c4400e87cbb9265988422f9055313a129d90,富贵人生,B,band_volume_early,,347,first_sighting,,1789292240.2840314,0.0001166,116606.0,34159.3,24.6,11111111111111111,cfg_ladder_stop,,0xfdd40fa12559f13460e50804185e3ad8dfabad2a,3.471e-10,0.0,-0.9999970231560892,3.471e-10,0.0,-0.9999970231560892,0.0,0.0,-1.0,0.0,0.0,-1.0,0.3224699828473414,-1.0,True,resolved,0.0,False,False,False,0,2,,1789897176.8830903,,,,136.59905886650085
0x7bd35820e7d2f98ed7ced612c4984f36450b1e18,ZOE,B,band_volume_early,,348,first_sighting,,1789292990.3695438,9.84e-05,98401.0,73875.5,57.9,11111111111111111,cfg_ladder_stop,,0x271e9c06f79f7b54ff3c99259f2000cb53c4a600,9.26e-05,92609.0,-0.058943089430894324,8.422e-05,84229.0,-0.14410569105691062,0.0001529,152998.0,0.553861788617886,5.228e-05,52290.0,-0.46869918699186996,1.5304878048780486,-0.484349593495935,False,resolved,0.0,False,False,False,0,0,,1789897898.1481907,,,,107.77864694595337
0xa67b9154f5cf819cbcd414382e30b689113a6e64,Luluu,A,band_volume_early,,349,first_sighting,,1789292990.3695438,9.287e-05,92872.0,71204.83,20.8,11111111111111111,cfg_ladder_stop,,,0.0003753,375357.0,3.0411327662323684,0.0003753,375357.0,3.0411327662323684,0.0,0.0,-1.0,0.0,0.0,-1.0,5.714762571336276,-1.0,False,resolved,5.0,True,False,False,0,2,,1789897898.1481907,,,,107.77864694595337
0xc8bacc8b956b595a9558a9114102cbbfe61fa09d,信赖,B,band_volume_early,,350,first_sighting,,1789293217.59801,6.413e-05,64133.0,20580.04,57.3,11111111111111101,cfg_ladder_stop,blockscout,0xcce7222e9b9fec1ebf52d62a9da692b88090f30b,1.555e-05,15560.0,-0.7575237798222361,5.007e-06,5008.0,-0.9219242164353657,3.493e-06,3494.0,-0.9455325120848277,3.331e-06,3332.0,-0.9480586309059722,0.0,-0.9617651645095899,False,resolved,0.0,False,False,False,0,0,,1789898137.9584353,,,,120.36042523384094
0x7ae225bb62be5cc54b180645437adaf257f5629a,BLAST,B,band_volume_early,,351,first_sighting,,1789293217.59801,0.002301,2300630.0,166104.36,55.1,11111111111111111,cfg_ladder_stop,,0xba4c754b6238f3887b7b3f433738b834c36c8d37,0.008641,8631138.0,2.7553237722729245,3.425e-10,0.0,-0.9999998511516732,1.412e-07,140.0,-0.9999386353759235,0.0,0.0,-1.0,5.114732724902216,-1.0,True,resolved,0.0,False,False,False,0,2,,1789898137.9584353,,,,120.36042523384094
0x86b4c80d4a2d53d90e07cd3a489454d8e9cc1e18,NAILONG,B,band_volume_early,,352,first_sighting,,1789293217.59801,3.495e-05,34951.0,33369.31,41.3,11111111111111111,cfg_ladder_stop,,0xee3929b48d489f851aca954a61f0a9fd250011c9,2.846e-05,28465.0,-0.18569384835479263,2.837e-05,28373.0,-0.18826895565092994,2.445e-05,24453.0,-0.3004291845493562,2.415e-05,24159.0,-0.3090128755364807,0.07181688125894126,-1.0,False,resolved,0.0,False,False,False,0,0,,1789898137.9584353,,,,120.36042523384094
0x7304ddd2e55e1180d8a32acccbb4da65539f1e18,IONG,B,band_volume_early,,353,first_sighting,,1789293217.59801,3.745e-05,37460.0,34799.99,18.3,11111111111111111,cfg_ladder_stop,,0x6c54aacdc7ec60a110191d01e1065001897c262e,2.212e-05,22124.0,-0.4093457943925234,2.125e-05,21252.0,-0.4325767690253671,2.035e-05,20357.0,-0.4566088117489987,0.0,0.0,-1.0,0.0,-1.0,False,resolved,0.0,False,False,False,0,2,,1789898137.9584353,,,,120.36042523384094
0xe339a891d14fafd37af44a3c9f227856268a1620,中国制造,B,band_volume_early,,354,first_sighting,,1789294671.5612514,8.068e-05,80682.0,23083.23,35.8,11111111111111111,cfg_ladder_stop,,0x87ae15bcbf080df92bda15bf6884c9db9c023808,0.0003526,352606.0,3.3703520079325733,3.348e-05,33482.0,-0.585027268220129,1.18e-05,11807.0,-0.8537431829449678,7.199e-06,7200.0,-0.9107709469509172,4.133862171541894,-0.9132994546355975,False,resolved,0.0,False,False,False,0,0,,1789899577.4466584,,,,105.88540697097778
0x3394f296acb5c33a5b00cf6c7444d2cb7d1bb570,SWARM,B,band_volume_early,,355,first_sighting,,1789295394.1353197,3.538e-05,35385.0,17738.78,62.1,11111111111111111,cfg_ladder_stop,,0x27da17df44be032dcadfb7cd688f1e37a11ceb47,3.124e-06,3124.0,-0.9117015262860373,3.123e-06,3123.0,-0.9117297908422838,3.123e-06,3123.0,-0.9117297908422838,0.0,0.0,-1.0,0.9039005087620127,-1.0,False,resolved,0.0,False,False,False,0,2,,1789900298.1495974,,,,104.0142776966095
0x0216cad0fef6d01bee5feb5ffcf54f39bd241e1d,TCOR,B,band_volume_early,,356,first_sighting,,1789295394.1353197,2.901e-07,29018.0,25152.81,22.9,11111111111111111,cfg_ladder_stop,,0x1816c3a970114f02b03c5ab27ab8c64e9ab8c8ed,3.421e-07,34219.0,0.17924853498793536,3.421e-07,34219.0,0.17924853498793536,0.0,0.0,-1.0,0.0,0.0,-1.0,0.17924853498793536,-1.0,False,resolved,0.0,False,False,False,0,2,,1789900298.1495974,,,,104.0142776966095
0x72dc556fff14115c077a540921e5f35499a4dca7,THRONE,B,band_volume_early,,357,first_sighting,,1789295643.3022187,0.0003283,328326.0,52836.06,24.0,11111111111111111,cfg_ladder_stop,,0xe8e60885b967aafd7f99f1f45e535481d53ee14c,0.0005419,541927.0,0.6506244288760279,0.0004459,445905.0,0.3582089552238805,0.001016,1016593.0,2.0947304294852267,0.002536,2536495.0,6.724642095644228,9.389887298202863,-0.0749314651233628,False,resolved,0.0,False,False,False,0,0,,1789900537.9407885,,,,94.63856983184814
0x575baa395db2b6615d514fcba90f8b518e10e595,>_,B,band_volume_early,,358,first_sighting,,1789295643.3022187,5.3e-05,53007.0,18710.01,20.2,11111111111111111,cfg_ladder_stop,,0x87a089b6849e352d565641a5d673d62a8a498fd7,2.446e-06,2447.0,-0.9538490566037736,2.291e-06,2292.0,-0.9567735849056603,2.277e-06,2277.0,-0.9570377358490566,2.198e-06,2198.0,-0.9585283018867925,0.09867924528301897,-0.9592264150943396,False,resolved,0.0,False,False,False,0,0,,1789900537.9407885,,,,94.63856983184814
0x2550d0e7a538e0d12359b926531e980245e7b448,GambleFly,B,band_volume_early,,359,first_sighting,,1789296121.4967217,9.614e-05,96149.0,54412.67,74.8,11111111111111011,cfg_ladder_stop,rpc,0xb78162d17b7bd557dd25420ea03a3be0a92fd8a9,0.0001029,102990.0,0.07031412523403358,1.135e-05,11354.0,-0.8819429997919701,1.142e-05,11429.0,-0.881214894944872,0.0,0.0,-1.0,2.206781776575827,-1.0,False,resolved,0.0,False,False,False,0,2,,1789901017.9147806,,,,96.4180588722229
0x54979d43f84df4acc4b97349e94ffde7c1499e05,jar,B,band_volume_early,,360,first_sighting,,1789296607.7553113,4.83e-05,48305.0,17979.71,32.4,11111111111111111,cfg_ladder_stop,,0xf7be133aafc34427b802a832aad8f56ca186657a,3.664e-05,36646.0,-0.241407867494824,2.765e-05,27655.0,-0.427536231884058,3.664e-05,36649.0,-0.241407867494824,1.77e-05,17710.0,-0.6335403726708075,0.2859213250517598,-0.7807453416149068,False,resolved,0.0,False,False,False,0,0,,1789901498.5183275,,,,90.76301622390747
0x3ef0c86d650edb9f55439f3812f73ce97dac1e18,CHATJIPLT,B,band_volume_early,,361,first_sighting,,1789296607.7553113,3.048e-05,30490.0,30228.31,9.4,11111111111111111,cfg_ladder_stop,,0x7672b192b27d87f65c7cfbbc86772a50d2d50ec3,2.234e-05,22341.0,-0.26706036745406825,2.234e-05,22341.0,-0.26706036745406825,2.163e-05,21632.0,-0.29035433070866135,0.0,0.0,-1.0,0.0,-1.0,False,resolved,0.0,False,False,False,0,2,,1789901498.5183275,,,,90.76301622390747
0x3a7cf76e542cef15b171b97435a91ade85581e18,CHATJIPITI,B,band_volume_early,,362,first_sighting,,1789296847.1142793,2.336e-05,23362.0,23345.94,35.4,11111111111111111,cfg_ladder_stop,,0x272df61b9b1e9351c4fe3e1fecd1874b6b3e3bc0,2.354e-05,23548.0,0.0077054794520547976,2.391e-05,23914.0,0.023544520547945202,2.187e-05,21877.0,-0.06378424657534254,0.0,0.0,-1.0,0.023544520547945202,-1.0,False,resolved,0.0,False,False,False,0,2,,1789901831.0878704,,,,183.97359108924866
0x69c68e4c00c6f6e4ac027300293a879be1e11e18,AP,B,band_volume_early,,363,first_sighting,,1789296847.1142793,0.0003205,320525.0,143982.81,33.7,11111111111111111,cfg_ladder_stop,,0x1ae51740ce21caebb8c92c457ad7fc1bdaae5305,0.0003242,324204.0,0.011544461778471238,0.0004839,483959.0,0.5098283931357255,0.0004165,416568.0,0.2995319812792512,0.0003022,302295.0,-0.057098283931357297,0.587207488299532,-0.0973478939157566,False,resolved,0.0,False,False,False,0,0,,1789901831.0878704,,,,183.97359108924866
0xfd30e5fd358f384f4e95cc3cdf24fe5f14ec05ae,FAM,B,band_volume_early,,364,first_sighting,,1789297091.9270175,0.000139,139050.0,34360.49,44.1,11111111111111111,cfg_ladder_stop,,0xaca033f29d99b8d994dfa58cfaed0737b4829a99,0.0002205,220576.0,0.5863309352517987,5.331e-05,53313.0,-0.6164748201438848,7.854e-05,78548.0,-0.4349640287769784,3.76e-06,3697.0,-0.9729496402877698,0.819424460431655,-1.0,False,resolved,0.0,False,False,False,0,0,,1789902070.787422,,,,178.86040449142456
0x00ee811463addf1db7aeadafada92b044dbf6e04,4THS,A,band_volume_early,,365,first_sighting,,1789297329.4146576,6.501e-05,65014.0,55469.01,18.8,11111111111111111,cfg_ladder_stop,,,9.154e-05,91543.0,0.4080910629133978,9.154e-05,91543.0,0.4080910629133978,0.0,0.0,-1.0,0.0,0.0,-1.0,0.4080910629133978,-1.0,False,resolved,0.0,True,False,False,0,2,,1789902310.771995,,,,181.357337474823
0xa84e3eba1c82e45a1b5cdb377f2cd483b7361b84,CHATJIPLTI,B,band_volume_early,,366,first_sighting,,1789297329.4146576,4.094e-07,40947.0,29185.73,15.7,11111111111111111,cfg_ladder_stop,,0x3ef0f0719c4a73f0bb4198709f797a6006da7be3,4.571e-07,45720.0,0.1165119687347338,4.571e-07,45720.0,0.1165119687347338,0.0,0.0,-1.0,0.0,0.0,-1.0,0.1165119687347338,-1.0,False,resolved,0.0,False,False,False,0,2,,1789902310.771995,,,,181.357337474823
0xe24cabdf76dd1c2576049167eb1755c84b985c36,pHOOD3x,B,band_volume_early,,367,first_sighting,,1789297577.376146,128.34,552569.0,67480.81,28.3,11111111111111111,cfg_ladder_stop,,0x38d0eabaedbcd65c2c2ff8e075f58f29f83cc101,126.25,543560.0,-0.016284868318528933,120.85,520330.0,-0.05836060464391468,149.32,573619.0,0.16347202742714662,,,,0.23523453327099886,-0.21396291101760956,False,suspect,0.0,False,False,False,5,0,,1789394460.826519,,,,
0x274ab4495624f948042e044a7835c7ea161f1e18,ICAT,B,band_volume_early,,368,first_sighting,,1789297577.376146,2.619e-05,26191.0,25836.67,10.3,11111111111111111,cfg_ladder_stop,,0xa9d08bfc9dcb8160c4939a182a3ab53a6160f1d7,2.22e-05,22210.0,-0.15234822451317298,2.056e-05,20564.0,-0.21496754486445213,2.053e-05,20534.0,-0.2161130202367315,2.031e-05,20314.0,-0.2245131729667813,0.0,-1.0,False,resolved,0.0,False,False,False,0,0,,1789902551.2304506,,,,173.85430455207825
0x1d839098174ffbe36bcba429ee6740db4d47eabe,ICAT,B,band_volume_early,,369,first_sighting,,1789298060.474429,4.154e-07,41543.0,29426.24,15.4,11111111111111111,cfg_ladder_stop,,0x6b51d1c40298697161a703403dc8b73c711365e7,3.911e-07,39120.0,-0.05849783341357717,3.911e-07,39120.0,-0.05849783341357717,0.0,0.0,-1.0,0.0,0.0,-1.0,0.3820414058738566,-1.0,False,resolved,0.0,False,False,False,0,2,,1789903030.3375907,,,,169.86316180229187
0x541ae2577fe567faaee3fa17899feee799f41436,狗庄,B,band_volume_early,,370,first_sighting,,1789299025.0731208,8.398e-05,83980.0,23552.72,49.4,11111111111111111,cfg_ladder_stop,,0xd6ebcbb3c3f2f9f675f1f7f32d17fd55dbe7c0ed,1.763e-05,17635.0,-0.7900690640628721,3.559e-06,3559.0,-0.9576208621100262,2.638e-06,2639.0,-0.9685877589902357,0.0,0.0,-1.0,0.0,-1.0,False,resolved,0.0,False,False,False,0,2,,1789903990.6691406,,,,165.59601974487305
0x96666ff115d6dda85fc5160c7aec3eb56b2b5586,TwinE,B,band_volume_early,,371,first_sighting,,1789299025.0731208,5.577e-05,55777.0,31002.4,46.6,11111111111111111,cfg_ladder_stop,,0x96bc2cf0489752d94081c8c91d57266a8aef3f79,6.271e-06,6272.0,-0.8875560337098799,6.351e-06,6352.0,-0.8861215707369554,6.351e-06,6352.0,-0.8861215707369554,0.0,0.0,-1.0,0.38336022951407567,-1.0,False,resolved,0.0,False,False,False,0,2,,1789903990.6691406,,,,165.59601974487305
0xfe7e19cbce2f896c6c528bc355baf5a768291e18,SPACEHOOD,B,band_volume_early,,372,first_sighting,,1789299025.0731208,0.003346,3346125.0,526019.12,33.0,11111111111111111,cfg_ladder_stop,,0x1ae51740ce21caebb8c92c457ad7fc1bdaae5305,0.003442,3442479.0,0.02869097429766887,0.003448,3448914.0,0.03048416019127309,0.002969,2969923.0,-0.11267184698147048,0.003015,3015501.0,-0.09892408846383749,0.78332337118948,-0.2710699342498505,False,resolved,0.0,False,False,False,0,0,,1789903990.6691406,,,,165.59601974487305
0x420393b70a34d6aef855ef56e87d4d4161f27c27,LIGER,B,band_volume_early,,373,first_sighting,,1789299512.8891368,0.0004517,386259.0,82314.34,36.5,11111111111111011,cfg_ladder_stop,rpc,0x9bbffcec8eb675bcf2c2f14bde15db43061c62d4,0.0004555,389555.0,0.008412663272083343,0.0007643,653649.0,0.6920522470666373,0.0005433,464659.0,0.2027894620323225,0.0005811,493053.0,0.28647332300199246,1.585787026787691,-0.11047155191498781,False,resolved,0.0,False,False,False,0,0,,1789904471.2888978,,,,158.3997609615326
0xeafa804083a4886a9460b5b19557334a652beba8,NAVEN,B,band_volume_early,,374,first_sighting,,1789299512.8891368,0.0003376,293701.0,69416.74,35.8,11111111111111011,cfg_ladder_stop,rpc,0xf18c73cea9c2802486e9778f14fa1c5d979ec5fd,0.0003498,304263.0,0.036137440758293726,0.0003757,326842.0,0.11285545023696675,0.0003428,298215.0,0.015402843601895588,0.0001551,134945.0,-0.5405805687203792,0.4143957345971563,-0.5438388625592417,False,resolved,0.0,False,False,False,0,0,,1789904471.2888978,,,,158.3997609615326
0xf2e8ec859f63ab5a1f51b4b88300707169f68745,QELORA,B,band_volume_early,,375,first_sighting,,1789299754.2525163,2.868e-05,28250.0,15606.33,41.2,11111111111111111,cfg_ladder_stop,,0x5c5d1d3d889593395fac1218b83434a1beeab547,7.521e-06,7096.0,-0.7377615062761507,4.378e-06,4131.0,-0.8473500697350069,3.39e-06,3198.0,-0.8817991631799164,0.0,0.0,-1.0,0.5903068340306834,-1.0,False,resolved,0.0,False,False,False,0,2,,1789904710.9277782,,,,156.67526197433472
0xe660e77fbbfa48460865fb94629076e3034381b0,STREAM,B,band_volume_early,,376,first_sighting,,1789299754.2525163,4.865e-05,48654.0,20326.91,25.0,11111111111111111,cfg_ladder_stop,,0x36fc6e0f29a4ef514fcfec4769859f657411425c,8.896e-06,8896.0,-0.8171428571428572,3.804e-06,3805.0,-0.921808838643371,3.354e-06,3355.0,-0.9310585817060637,0.0,0.0,-1.0,0.5120246659815004,-1.0,False,resolved,0.0,False,False,False,0,2,,1789904710.9277782,,,,156.67526197433472
0x5e4d73a3f8e28b2100843eb79886555df5205a83,PACE,B,band_volume_early,,377,first_sighting,,1789299996.7657557,7.228e-05,72284.0,24799.75,64.6,11111111111111111,cfg_ladder_stop,,0x8defef4e45cbfcdddd10320ddffd5104b03a21dc,3.102e-06,3103.0,-0.9570835639180963,3.135e-06,3135.0,-0.9566270060874378,2.832e-06,2832.0,-0.9608190370780298,0.0,0.0,-1.0,0.3472606530160487,-1.0,False,resolved,0.0,False,False,False,0,2,,1789904950.6748285,,,,153.90907287597656
0x13eb82bd40a736d86a3e35012cfc59b1c632bd9c,BBBCAT,B,band_volume_early,,378,first_sighting,,1789299996.7657557,7.464e-05,74642.0,61236.3,19.3,11111111111111111,cfg_ladder_stop,,0x00e920b0fa745e7697b9dc611470aa5c28187322,0.0001564,156491.0,1.095391211146838,0.0001564,156491.0,1.095391211146838,0.0001564,156491.0,1.095391211146838,0.0,0.0,-1.0,2.5168810289389065,-1.0,False,resolved,0.0,False,False,False,0,2,,1789904950.6748285,,,,153.90907287597656
0x21f2e4783bb7ecb75a9062637784a571b319130f,zkThunder,B,band_volume_early,,379,first_sighting,,1789300238.6143854,6.137e-05,59960.0,22835.45,43.8,11111111111111111,cfg_ladder_stop,,0x1f1149377e750719e429b3ce943d98641ac0c6ed,4.961e-05,48473.0,-0.1916245722665798,7.626e-05,74508.0,0.24262669056542285,8.359e-05,81138.0,0.36206615610233017,1.445e-05,13860.0,-0.7645429362880887,0.8282548476454292,-0.7733420237901255,False,resolved,0.0,False,False,False,0,0,,1789905190.3537004,,,,151.73931503295898
0xd563f5010291a270fc83092111571b5f9df104b4,ZNEURO,B,band_volume_early,,380,first_sighting,,1789300238.6143854,0.0001169,114657.0,27970.02,43.5,11111111111111101,cfg_ladder_stop,blockscout,0xf88078618666473ae980a5aec18b2d98fe1d0788,0.0001117,109592.0,-0.04448246364414021,0.0001047,102606.0,-0.10436270316509833,7.578e-05,74169.0,-0.35175363558597095,9.85e-06,9614.0,-0.9157399486740804,0.05047048759623607,-0.9157399486740804,False,resolved,0.0,False,False,False,0,0,,1789905190.3537004,,,,151.73931503295898
